Date,PP01,TX01,TX02,TX04
2016/6/13,43,27.20833333,29.8,23.9
2016/6/14,162.5,25.49130435,27.8,23.8
2016/6/15,0,28.85,30.5,27
2016/6/16,0,29.03333333,31.1,27.2
2016/6/17,0,28.1375,31,25.4
2016/6/18,0,28.02916667,31.1,24.8
2016/6/19,0,28.30416667,31.6,25
2016/6/20,0,28.58333333,32.5,25.2
2016/6/21,0,29.0375,32.9,25.4
2016/6/22,0,29.32083333,33.2,25.9
2016/6/23,0,29.2625,33.5,26.4
2016/6/24,0,29.225,32.9,26.2
2016/6/25,0,29.29130435,32.4,25.8
2016/6/26,0,29.52083333,33,27.1
2016/6/27,0,29.67083333,33.7,26.3
2016/6/28,13.5,28.3125,33.7,25
2016/6/29,8.5,28.73333333,32.3,23.5
2016/6/30,0,28.25833333,32.6,24.7
2016/7/1,0,29.35217391,32.7,26
2016/7/2,5,28.4375,32.1,26.2
2016/7/3,0,28.33913043,32.8,25.4
2016/7/4,0,28.75833333,32.7,24.7
2016/7/5,0,29.94583333,34.3,25.9
2016/7/6,0,30.67916667,35,27.3
2016/7/7,5,28.9625,32.4,26.1
2016/7/8,5,27.6375,29.2,26.6
2016/7/9,3,27.94166667,32.8,25.5
2016/7/10,9,27.6375,31.4,25.6
2016/7/11,0.5,28.09166667,32.4,25.8
2016/7/12,0,28.96086957,32.6,26
2016/7/13,0,29.18333333,32.4,26.1
2016/7/14,0,29.25833333,32,26
2016/7/15,0,29.55416667,31.8,27.6
2016/7/16,0,29.64761905,32.7,27.5
2016/7/17,0,29.34347826,33,27.1
2016/7/18,0,28.9625,32.7,26.4
2016/7/19,0,28.13181818,32.6,25.2
2016/7/20,0,28.82083333,32.8,25.8
2016/7/21,0,28.89166667,32.2,25.7
2016/7/22,0,29.15833333,33.2,26
2016/7/23,0,29.30833333,33.4,26.3
2016/7/24,0,29.39583333,33.2,26.5
2016/7/25,0,28.79090909,32.9,25.7
2016/7/26,0,28.74285714,33,26.4
2016/7/27,0,29.62173913,34.1,26.2
2016/7/28,0,30.15217391,34.7,26.3
2016/7/29,0,29.74166667,34.4,25.8
2016/7/30,0,30.2875,35,26.1
2016/7/31,0,30.50833333,34.5,26.1
2016/8/1,0.5,30.14583333,35.8,26.8
2016/8/2,2.5,28.75416667,33.9,26.2
2016/8/3,0,29.04166667,32.8,25.5
2016/8/4,0,29.85,34.1,26.5
2016/8/5,0,28.70454545,32.1,26.5
2016/8/6,0,29.15833333,33.3,26
2016/8/7,0,29.62916667,33.3,26.5
2016/8/8,0,29.2375,33.5,26.2
2016/8/9,0,29.15,31.8,27.1
2016/8/10,1.5,29.83333333,34.9,26.4
2016/8/11,57.5,27.02083333,29.6,25.3
2016/8/12,0,28.575,33.1,26
2016/8/13,3,27.05416667,29.6,25.7
2016/8/14,0,28.875,32.6,25.9
2016/8/15,0,28.5375,31.8,25.8
2016/8/16,0,28.225,31.8,25.8
2016/8/17,0,28.3125,32.1,25.4
2016/8/18,0,28.4875,32.6,25.1
2016/8/19,0,28.84166667,32.1,25.6
2016/8/20,0,28.69583333,32.8,25.7
2016/8/21,0,28.94166667,32.3,25.8
2016/8/22,0,29.4375,32.9,26.4
2016/8/23,0,28.98333333,32.5,24.7
2016/8/24,0,28.95,32.4,26.3
2016/8/25,0,28.85833333,32.9,25.1
2016/8/26,0,29.08333333,32.8,25.2
2016/8/27,11,28.11666667,30.8,26.6
2016/8/28,11,25.78333333,29.1,24
2016/8/29,0,26.875,30.1,24.5
2016/8/30,0,26.9875,30.3,24.3
2016/8/31,0,26.82916667,31.7,23.2
2016/9/1,0,27.77916667,32.1,23.8
2016/9/2,3.5,27.65416667,31.6,25.4
2016/9/3,96.5,26.28333333,28,23.6
2016/9/4,0,28.25454545,30.8,25.7
2016/9/5,0,28.54166667,31.1,26.6
2016/9/6,22,26.35454545,28.8,24.7
2016/9/7,1,27.7,30.9,24.4
2016/9/8,0,27.74782609,30.5,26.1
2016/9/9,5,26.07083333,27.4,25.2
2016/9/10,0,26.69565217,29.3,24.4
2016/9/11,0,27.76086957,31,24.8
2016/9/12,10.5,26.00869565,26.9,25.4
2016/9/13,1,27.49583333,32,24.4
2016/9/14,3,27.62083333,29.3,25.8
2016/9/15,0,26.69583333,28.8,25.3
2016/9/16,0,27.6125,31.1,24.2
2016/9/17,38,25.52916667,27.2,24.3
2016/9/18,2.5,25.85833333,28.1,23.9
2016/9/19,0,25.12608696,27.2,23.5
2016/9/20,0.5,24.70833333,27.3,22.8
2016/9/21,0,26.13333333,29.4,23.3
2016/9/22,0,26.4375,30.3,23.5
2016/9/23,0,26.39166667,29.9,24.5
2016/9/24,0,26.20416667,28.7,23.3
2016/9/25,0,26.49583333,29,24.9
2016/9/26,7,26.025,26.8,24.7
2016/9/27,54,26.65416667,29.6,24.5
2016/9/28,0,27.14583333,30.7,25.5
2016/9/29,0.5,26.8375,30.4,24.8
2016/9/30,9.5,26.92083333,31.5,24.2
2016/10/1,0,27.25416667,32,24
2016/10/2,0,27.44782609,31.8,24.4
2016/10/3,0,25.775,28.2,23.2
2016/10/4,0,26.24166667,29.3,24.3
2016/10/5,0,26.63333333,28.9,24.6
2016/10/6,7,27.79166667,31.4,25.2
2016/10/7,5,25.9125,28,24.2
2016/10/8,16.5,25.4125,29.5,22.7
2016/10/9,15,21.71666667,22.6,21
2016/10/10,8.5,22.06521739,22.7,21.3
2016/10/11,1.5,23.52083333,24.5,22.7
2016/10/12,2.5,22.8826087,23.4,22.4
2016/10/13,0,24.0875,25.5,23.2
2016/10/14,0.5,24.325,25.1,23.9
2016/10/15,4,26.51666667,30.1,24.3
2016/10/16,0,28.28333333,31.9,25.4
2016/10/17,0,27.89583333,31.3,26
2016/10/18,0,28.12083333,31.9,25.7
2016/10/19,0,28.12083333,31.1,26
2016/10/20,0,29.32916667,33.4,27
2016/10/21,0,27.50833333,30.9,25.2
2016/10/22,0,27.44583333,31.8,25.2
2016/10/23,0,26.63333333,30.1,24.2
2016/10/24,0,26.12083333,30.1,24
2016/10/25,0,26.175,29.9,23.3
2016/10/26,0,26.13333333,30.2,23.7
2016/10/27,0,25.30869565,27.7,23.5
2016/10/28,0,26.1125,28.9,24.4
2016/10/29,1,22.875,24.8,21.5
2016/10/30,0,22.22916667,24.7,21.1
2016/10/31,0,23.0875,25.4,21.5
2016/11/1,7,21.22916667,23.4,19.8
2016/11/2,0,19.78333333,20.5,19
2016/11/3,0,20.60416667,23.3,19.6
2016/11/4,0,21.52916667,24.8,19.1
2016/11/5,0,22.5,27.6,19.3
2016/11/6,0,22.98333333,27.3,17.8
2016/11/7,0,24,28.2,21.4
2016/11/8,9,21.0375,25.9,17.5
2016/11/9,3.5,18.3375,19.5,16.8
2016/11/10,16.5,18.59166667,20,17.9
2016/11/11,0,20.52916667,22.9,17.6
2016/11/12,0,22.27916667,27.7,19.4
2016/11/13,0,22.63043478,27.4,19.6
2016/11/14,0,23.025,26.8,20.7
2016/11/15,0,22.99583333,25.6,21.6
2016/11/16,0,23.02916667,28,20.5
2016/11/17,0,22.6,26.5,18.6
2016/11/18,0,22.7625,27,20.5
2016/11/19,0.5,23.0125,28.3,18.8
2016/11/20,24,23.50416667,27.4,20.9
2016/11/21,6,21.65833333,23.5,20.3
2016/11/22,16,21.8,24.3,20
2016/11/23,56,18.63333333,19.8,17.1
2016/11/24,2,17.45,18.6,16.4
2016/11/25,0,21.34166667,24.2,18.3
2016/11/26,4.5,21.52173913,26.6,18.2
2016/11/27,14,17.5875,18.1,16.9
2016/11/28,0,18.6,20.8,17.5
2016/11/29,0,20.27916667,23.2,17.7
2016/11/30,0,21.45416667,23.9,19.5
2016/12/1,3.5,18.5625,21,16.9
2016/12/2,0,18.90833333,20.5,18.1
2016/12/3,0,20.91666667,23.5,18.5
2016/12/4,0,21.025,21.6,20.5
2016/12/5,0,20.9,22.2,19.7
2016/12/6,0,18.57916667,19.5,18
2016/12/7,0,18.90416667,20.4,18.1
2016/12/8,0,19.125,20.9,17.7
2016/12/9,0,20.3625,22,19.6
2016/12/10,0,20.97083333,23.8,19
2016/12/11,0,19.75833333,21.9,18.5
2016/12/12,0,19.86666667,22.7,17.5
2016/12/13,0,18.675,22.3,15.7
2016/12/14,0,17.57916667,18.8,15.8
2016/12/15,0,14.01666667,15.6,13.1
2016/12/16,0,13.9125,15.7,13
2016/12/17,0,17.59583333,21.2,13.5
2016/12/18,0,18.2375,23,14.9
2016/12/19,0,18.85833333,24.2,14.3
2016/12/20,0,22.58333333,29.1,16
2016/12/21,0.5,22.13333333,26.3,19.6
2016/12/22,3,19.4375,22,17.3
2016/12/23,0,17.45,20,15.7
2016/12/24,0,18.7125,21.6,16.2
2016/12/25,0,21.45416667,26.3,17.7
2016/12/26,0,19.34166667,23.9,16.7
2016/12/27,1.5,14.07916667,19,11.5
2016/12/28,1,13.77083333,15.1,11.9
2016/12/29,0.5,14.89583333,15.4,14.1
2016/12/30,0,17.3625,20.8,14.5
2016/12/31,0,20.0125,23.6,17.6
2017/1/1,0,20.375,25.6,16.8
2017/1/2,0,19.31666667,22,17.6
2017/1/3,0,19.9625,21,19
2017/1/4,0,21.1625,27.1,17.5
2017/1/5,0,19.55416667,23.6,16.7
2017/1/6,0,19.57916667,22.8,17.5
2017/1/7,0,19.97826087,23.4,18.2
2017/1/8,0.5,19.09583333,20.6,17.9
2017/1/9,0,16.6,17.9,15.1
2017/1/10,0,17.47916667,21.2,14.8
2017/1/11,0,18.82083333,22.2,17
2017/1/12,0,18.325,19.6,17.1
2017/1/13,21,14.04583333,16.9,13.1
2017/1/14,11.5,13.1875,14.9,11.4
2017/1/15,0,13.70833333,15,13.1
2017/1/16,0,14.75,15.9,13.3
2017/1/17,0,18.02916667,22.6,15.3
2017/1/18,0.5,17.94583333,20.1,16.5
2017/1/19,2,17.05833333,17.8,15.5
2017/1/20,2,12.3125,14.8,11.1
2017/1/21,0,12.80833333,14.9,11.5
2017/1/22,0,13.72083333,16.2,12
2017/1/23,0,13.9375,16.4,12.5
2017/1/24,0,14.2625,16.5,13.4
2017/1/25,0,14.55416667,16.1,13.3
2017/1/26,0,15.775,18.7,13.9
2017/1/27,0,16.3,19.7,11.8
2017/1/28,0,17.275,19.6,16
2017/1/29,0,18.51666667,22.5,16.3
2017/1/30,0,15.64166667,18.8,12.9
2017/1/31,0,15.72083333,18.2,13.3
2017/2/1,0,15.76666667,16.9,13.4
2017/2/2,0,14.75833333,15.8,14.1
2017/2/3,0,17.82083333,21,14.8
2017/2/4,0,17.2375,21.4,14.7
2017/2/5,0,17.06666667,20.3,14.7
2017/2/6,0,16.77391304,19.8,15.5
2017/2/7,0,17.0125,20.4,15.1
2017/2/8,0,15.59583333,17.6,12.6
2017/2/9,3.5,10.03333333,11.8,8.4
2017/2/10,0,10.22916667,11.3,8.8
2017/2/11,0,11.25833333,13.4,9.9
2017/2/12,0,13.8875,16.6,10.9
2017/2/13,0,15.7375,20,13.2
2017/2/14,0,16.30833333,20.5,13.9
2017/2/15,0,17.29166667,22.1,13.9
2017/2/16,0,17.33333333,22.4,13.2
2017/2/17,0,19.03333333,24.2,15
2017/2/18,0,17.02083333,18.4,15.9
2017/2/19,0,18.02083333,24.8,13.3
2017/2/20,5.5,17.63333333,23.9,13.7
2017/2/21,0,18.90833333,22.6,15.5
2017/2/22,16.5,17.46666667,21,13.7
2017/2/23,4,13.16666667,17,9.9
2017/2/24,26,10.89166667,12,9.4
2017/2/25,21.5,12.28333333,13.2,11.7
2017/2/26,14,11.84166667,12.9,10.7
2017/2/27,0,14.325,15.5,12.8
2017/2/28,0,14.2,15.2,13.3
2017/3/1,1.5,15.04166667,17.6,13.3
2017/3/2,0,13.4625,15.9,11.2
2017/3/3,0,15.39583333,20.1,11.6
2017/3/4,0,16.32916667,19.6,14.2
2017/3/5,0,18.76666667,23.1,14.9
2017/3/6,19,14.19583333,17.9,13.3
2017/3/7,6.5,12.87083333,15.1,10.8
2017/3/8,0.5,13.50833333,14.7,12.1
2017/3/9,0.5,16.05833333,17.9,14.4
2017/3/10,38,16.26666667,18.2,15.2
2017/3/11,0,18.2625,22.1,15.5
2017/3/12,0,19.12083333,22,17.4
2017/3/13,5,17.00416667,20.7,13.3
2017/3/14,5,12.90833333,13.6,11.8
2017/3/15,0,15.22083333,17.3,13.5
2017/3/16,24.5,14.87391304,17.3,14
2017/3/17,1,16.72083333,19.2,14.8
2017/3/18,2,17.28333333,20,16.1
2017/3/19,3.5,17.64583333,19.8,16.1
2017/3/20,0.5,20.12083333,25.4,16.6
2017/3/21,0,17.71666667,19.7,15.8
2017/3/22,2.5,19.44166667,24.4,15.6
2017/3/23,4,17.25416667,19.7,15.7
2017/3/24,0,19.14166667,22.9,15.9
2017/3/25,20.5,15.05833333,19,12.6
2017/3/26,7,13.79166667,15,11.6
2017/3/27,0,18.4,23,13.5
2017/3/28,0,19.20416667,24.7,15.2
2017/3/29,0,19.35,23.6,15.7
2017/3/30,0,19.7375,23.4,16
2017/3/31,43.5,17.00833333,24.4,12.7
2017/4/1,13,14.31666667,17.8,11.7
2017/4/2,0,16.24583333,20.4,10.9
2017/4/3,0,18.83333333,23.9,13.6
2017/4/4,0,19.81666667,24.9,15.5
2017/4/5,0,21.18333333,27,15.2
2017/4/6,0,22.06666667,24.8,19.5
2017/4/7,1,22.69583333,25.7,20.5
2017/4/8,0.5,23.97916667,28,20
2017/4/9,0,24.99583333,28.1,21.3
2017/4/10,0,27.27916667,30.7,25.4
2017/4/11,34,20.04166667,26,16.9
2017/4/12,14.5,17.2125,18,16.6
2017/4/13,2,18.4375,21.6,16.1
2017/4/14,1,20.80416667,24.5,17.3
2017/4/15,0,23.12916667,27,19.7
2017/4/16,0,24.94583333,29.9,22.2
2017/4/17,0,25.65,29.6,23.2
2017/4/18,2,24.63333333,26.3,24
2017/4/19,0,24.83333333,27.1,22.4
2017/4/20,0.5,24.42083333,26.6,21.8
2017/4/21,24,23.65416667,28.7,17.4
2017/4/22,9.5,16.675,17.6,15.7
2017/4/23,0,19.38333333,22.3,16.6
2017/4/24,0,20.52608696,23.8,18.4
2017/4/25,0,22.05416667,24.9,18.6
2017/4/26,2,22.53333333,27.1,19
2017/4/27,15.5,16.75,19.1,14.7
2017/4/28,0.5,18.37083333,22.1,15.1
2017/4/29,0,19.875,24.6,13.3
2017/4/30,0,21.5375,26,15.8
2017/5/1,0,23.0125,27.8,17.1
2017/5/2,0,24.00416667,28.1,21.4
2017/5/3,1,24.2875,27.5,21.9
2017/5/4,0,24.55833333,28.4,21.2
2017/5/5,0,25.625,28.4,22.2
2017/5/6,0,23.60416667,26.9,22
2017/5/7,0,23.525,26.7,21.5
2017/5/8,0,24.80833333,28.9,20.4
2017/5/9,5,24.52083333,27,21.8
2017/5/10,0,26.425,30.7,21.7
2017/5/11,0,26.15416667,30,23.9
2017/5/12,0,26.17916667,27.9,24.2
2017/5/13,0.5,24.4125,26.2,22.9
2017/5/14,0,25.47916667,28.5,22.5
2017/5/15,15,24.82083333,28.9,20.6
2017/5/16,39.5,20.08333333,20.8,19.4
2017/5/17,0.5,22.73333333,25.7,19.9
2017/5/18,0,25.32083333,28.7,22
2017/5/19,1,24.46666667,27,21.2
2017/5/20,2,24.17083333,28,21.1
2017/5/21,0,24.2,27.7,21.2
2017/5/22,0,25.72083333,28.8,23.2
2017/5/23,0,25.95416667,28.8,23.8
2017/5/24,27,25.66086957,30.3,21.8
2017/5/25,2,21.90416667,23,21.1
2017/5/26,0,22.8,24.3,21.2
2017/5/27,0,22.67826087,24.9,20.8
2017/5/28,0,24.20833333,27.4,21
2017/5/29,0,26.65833333,30.8,23
2017/5/30,0,26.29583333,29,24.2
2017/5/31,0.5,26.45217391,29.4,24.7
2017/6/1,0,27.87083333,30.4,25.6
2017/6/2,132,24.96666667,27.8,23.1
2017/6/3,125.5,23.94583333,25.1,23.1
2017/6/4,37,24.74583333,26.6,23.9
2017/6/5,1,25.7375,28.3,24
2017/6/6,0,27.15833333,30,23.8
2017/6/7,0,27.79565217,31.2,24.5
2017/6/8,0,27.5,30.6,24.7
2017/6/9,0,27.55,30.8,24.7
2017/6/10,0,27.975,30.9,24.8
2017/6/11,0,28.07916667,31,25.2
2017/6/12,1.5,27.49166667,31.1,24.8
2017/6/13,0,28.62083333,32.5,25.4
2017/6/14,173,24.56666667,29.5,22.2
2017/6/15,59.5,21.95833333,22.4,21.3
2017/6/16,58.5,23.65833333,25.1,21.6
2017/6/17,61,22.99166667,24.5,21.5
2017/6/18,51.5,23.86666667,26.3,22.1
2017/6/19,8,25.62916667,27.9,23.1
2017/6/20,0,27.68333333,30,23.8
2017/6/21,0,28.04583333,30.3,25.8
2017/6/22,0,28.12916667,31.3,25
2017/6/23,0,27.96666667,31.2,25.5
2017/6/24,0,28.05833333,30.3,24.9
2017/6/25,0,28.64583333,30.8,27.3
2017/6/26,0,28.9625,31.6,27.5
2017/6/27,0,28.18333333,31.3,25.6
2017/6/28,0,29.00416667,32.9,25.9
2017/6/29,0,28.27083333,32.4,24.5
2017/6/30,1,28.04166667,32.6,24.8
2017/7/1,29,27.88333333,32.9,24.2
2017/7/2,0,28.20869565,32.6,24.3
2017/7/3,0,28.79166667,32.4,25.4
2017/7/4,0,28.3375,32.6,25.6
2017/7/5,1.5,28.42916667,32.7,25
2017/7/6,0,28.45833333,31.2,26
2017/7/7,14,27.34583333,33.7,22.6
2017/7/8,0,28.06666667,32.5,24.7
2017/7/9,0,28.67916667,31.7,25.7
2017/7/10,0,29.09583333,32,26
2017/7/11,0,28.91666667,33.3,26.8
2017/7/12,0,29.52083333,32.8,25.8
2017/7/13,0,29.5375,33.8,25.7
2017/7/14,0,29.02083333,32.3,26.5
2017/7/15,0,29.325,32.1,26.6
2017/7/16,0,29.27916667,32.6,26.2
2017/7/17,0,28.99583333,32.8,25.6
2017/7/18,0,29.04583333,32,26.5
2017/7/19,0,29.04583333,32.4,26
2017/7/20,0,29.3125,32.9,25.9
2017/7/21,0,29.38333333,32.8,25.2
2017/7/22,0,29.80833333,34.1,26.6
2017/7/23,0,29.75,33.6,26.2
2017/7/24,0,29.39166667,32.9,27
2017/7/25,0,29.3125,33.4,26.7
2017/7/26,0,28.57083333,32.1,26.2
2017/7/27,0,28.85,31.4,26.1
2017/7/28,0,30.04347826,34.7,27.3
2017/7/29,7.5,28.39166667,32.3,26.1
2017/7/30,2,29.19583333,32.1,26.5
2017/7/31,9,26.62083333,28,25.5
2017/8/1,0,28.3375,30.6,25.5
2017/8/2,0,28.125,31.7,26
2017/8/3,0,28.95,31.9,25.9
2017/8/4,0,29.15416667,32,27
2017/8/5,0,29.58333333,32.2,27.4
2017/8/6,0,29.87083333,32.6,27.8
2017/8/7,0,30.1375,32.9,27.8
2017/8/8,0,30.275,32.7,28.1
2017/8/9,0,30.3,33,28.4
2017/8/10,0,30.125,32.9,28.5
2017/8/11,0,29.78333333,32.6,28.2
2017/8/12,0,29.82916667,33,27.6
2017/8/13,0,29.3375,32.2,27.6
2017/8/14,0,29.31666667,32.4,26
2017/8/15,0,29.325,32.2,26
2017/8/16,0,29.375,32.2,26.2
2017/8/17,0,29.20833333,32.3,27.2
2017/8/18,0,29.0625,31.9,26.5
2017/8/19,0,28.97916667,32,26.3
2017/8/20,0,29.32083333,33,26.4
2017/8/21,0,29.20833333,32.3,25.8
2017/8/22,0,30.16666667,33.1,28.1
2017/8/23,0,28.7125,31,27.4
2017/8/24,0,28.95416667,32.5,26.9
2017/8/25,0,29.20416667,32.6,26.4
2017/8/26,0,30.15833333,34.2,26.6
2017/8/27,0,29.40833333,33.8,26.6
2017/8/28,0,29.35416667,32.1,26.2
2017/8/29,0,30.04583333,33.8,26.1
2017/8/30,0,29.6,32,26.8
2017/8/31,0,29.05833333,32.2,26.8
2017/9/1,0,27.9375,29.5,26.5
2017/9/2,7,26.77916667,29.5,23.9
2017/9/3,3.5,26.58333333,30.6,24.4
2017/9/4,0,27.72083333,30.4,25.2
2017/9/5,0,28.5375,31.1,25.6
2017/9/6,0,29.08333333,32.2,26.5
2017/9/7,0,29.11666667,32,27.3
2017/9/8,0,28.74166667,31.5,26.6
2017/9/9,0,28.08333333,30.4,26.9
2017/9/10,0,28.50416667,31,26.2
2017/9/11,0,28.7375,32.4,25.2
2017/9/12,0,29.0375,33.8,25.3
2017/9/13,5.5,26.62083333,27.3,25.9
2017/9/14,1,26.47916667,28.5,25
2017/9/15,0,28.00416667,31.2,25.4
2017/9/16,0,27.57916667,31.3,24.4
2017/9/17,0,26.3,29.7,23.5
2017/9/18,0,26.04166667,30.5,21.3
2017/9/19,0,27.1625,32.2,23.3
2017/9/20,0,27.90416667,31.5,24.8
2017/9/21,0,28.40416667,31.7,26.5
2017/9/22,0,28.19583333,30.6,26
2017/9/23,0,28.90416667,32.4,26.2
2017/9/24,0,28.59166667,32.2,26.7
2017/9/25,0,28.5375,31.8,25.7
2017/9/26,0,29.0625,32.5,26.5
2017/9/27,0,29.21666667,33.6,26.1
2017/9/28,0,28.71666667,32.1,26.6
2017/9/29,3,27.25416667,29.4,24.1
2017/9/30,0,29.3125,33.6,26
2017/10/1,0,28.675,32.3,25.9
2017/10/2,0,28.6625,32.3,26
2017/10/3,0,27.85833333,30.5,26.2
2017/10/4,1,25.7,27.2,24.4
2017/10/5,0,27.34583333,30.5,24.9
2017/10/6,0,27.65833333,30.1,26.3
2017/10/7,0,26.69583333,28.6,25.5
2017/10/8,0,27.65416667,30.5,25.6
2017/10/9,0,29.65833333,33,27.3
2017/10/10,0,29.725,33.4,27.5
2017/10/11,0,28.67916667,32.3,25.6
2017/10/12,16.5,25.1875,26.4,24.1
2017/10/13,51,23.76666667,24.5,23.2
2017/10/14,39.5,25.31666667,26.2,24.5
2017/10/15,10,25.60833333,26.2,25.1
2017/10/16,0.5,25.9375,28.8,23.8
2017/10/17,11.5,24.1125,24.6,23.7
2017/10/18,14,23.3875,24,22.9
2017/10/19,8,23.00416667,23.4,22.4
2017/10/20,16.5,21.48333333,22.3,20.5
2017/10/21,0,21.3,22,20.7
2017/10/22,0,20.30833333,22.3,17.5
2017/10/23,0,20.8,23.4,17.8
2017/10/24,0,21.20416667,23.9,18.8
2017/10/25,0,21.82083333,25.2,19.9
2017/10/26,0,21.39545455,25.6,18.3
2017/10/27,0,21.74166667,24.1,18.1
2017/10/28,0,21.25416667,22.3,20
2017/10/29,0,21.41666667,23.2,19.6
2017/10/30,2,18.8125,20.9,17.1
2017/10/31,0,20.47916667,24.1,17.9
2017/11/1,0,22.39166667,25.4,18.7
2017/11/2,5.5,22.475,24,20.1
2017/11/3,8.5,21.45833333,22.2,20.3
2017/11/4,0,19.34583333,21.7,18
2017/11/5,0,20.60416667,22.9,18.3
2017/11/6,0,24.47083333,28.4,21.5
2017/11/7,0.5,24.3875,28.8,21.7
2017/11/8,0,21.89583333,23.2,20.9
2017/11/9,0,22.80416667,24.5,21
2017/11/10,0,24.54166667,28.4,22.2
2017/11/11,0,20.7125,22.7,19.8
2017/11/12,0,20.83333333,21.9,19.7
2017/11/13,13,21.43333333,22.3,20.2
2017/11/14,8,21.63333333,22.8,20.8
2017/11/15,0,22.775,25.8,20.9
2017/11/16,0,24.275,29.5,21.2
2017/11/17,0,23.04347826,26.8,21.4
2017/11/18,17,19.12083333,22,15.9
2017/11/19,12,16.80833333,18.2,15.3
2017/11/20,16,17.8375,18.7,17.2
2017/11/21,6.5,20.42083333,24.6,17.4
2017/11/22,6.5,18.28333333,20.3,16
2017/11/23,4,16.05833333,17.1,15.1
2017/11/24,1,17.15833333,17.7,16.5
2017/11/25,16.5,17.6125,19.3,16.8
2017/11/26,1.5,19.475,20.3,18.5
2017/11/27,1,21.4,23.9,18.7
2017/11/28,0,23.82173913,28.7,18.9
2017/11/29,0,21.725,25.3,20.2
2017/11/30,0.5,19.97916667,21.4,18
2017/12/1,2,17.93333333,18.4,17.5
2017/12/2,0.5,18.76666667,19.8,17.5
2017/12/3,0,19.34583333,20.5,18.6
2017/12/4,0,18.425,19.4,17.4
2017/12/5,0,15.875,17.3,14.8
2017/12/6,1,15.6625,17.7,13.6
2017/12/7,12,16.17083333,17.8,15.4
2017/12/8,8,13.95416667,14.5,12.5
2017/12/9,5,13.6875,15.9,12.3
2017/12/10,0,16.23333333,19.4,11.2
2017/12/11,0,16.95,18.4,15.9
2017/12/12,2.5,16.44583333,17,15.8
2017/12/13,0,17.27083333,19.2,15.9
2017/12/14,0,18.925,22.2,15.9
2017/12/15,0,20.2125,25.6,16.6
2017/12/16,10.5,15.2625,19.1,12.4
2017/12/17,1.5,12.6,14.1,11.7
2017/12/18,6.5,13.9875,15.2,12.7
2017/12/19,18.5,13.33333333,14.5,11.8
2017/12/20,0,15.06666667,17.7,12.8
2017/12/21,0,15.40833333,17.8,13.3
2017/12/22,0,18.31666667,23.2,14.2
2017/12/23,0,17.9875,22.2,15
2017/12/24,0,18.00833333,22.1,14.6
2017/12/25,0,15.975,17.7,14.6
2017/12/26,0,17.75833333,20.9,15.3
2017/12/27,0,18.18333333,20.7,16
2017/12/28,0,20.10416667,24,17.5
2017/12/29,0.5,17.50416667,19.1,16.1
2017/12/30,0.5,18.0875,21.3,16.3
2017/12/31,2.5,14.74166667,17,13.5
